rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/iterations,time/fps,train/explained_variance,train/clip_fraction,train/entropy_loss,train/loss,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/value_loss
-4.81,245760,635.25,110,30,2226,0.8682085126638412,0.0372802734375,-1.8252112500369548,0.006010960787534714,290,0.0003,-0.00585235466260201,0.2,0.0050432784,0.014659432166081388
-4.82,253952,633.61,114,31,2223,0.8683222085237503,0.0448486328125,-1.8257915880531073,-0.0012557180598378181,300,0.0003,-0.005458932228611957,0.2,0.006467494,0.012523831240650906
-4.81,262144,636.43,118,32,2221,0.8673348873853683,0.0607666015625,-1.8231332344934343,0.0037021408788859844,310,0.0003,-0.006338245377628482,0.2,0.0069217486,0.013284642079997865
-4.78,270336,644.96,121,33,2220,0.8539184331893921,0.0389404296875,-1.8236660342663527,-0.01136073749512434,320,0.0003,-0.006890030581416795,0.2,0.0050378675,0.015918549451271247
-4.78,278528,653.25,125,34,2220,0.831201508641243,0.04801025390625,-1.8231491198763252,-0.024896152317523956,330,0.0003,-0.006189504368012422,0.2,0.006337481,0.016223719512709067
-4.82,286720,653.97,129,35,2219,0.8699882626533508,0.04658203125,-1.831200628913939,-0.006389151327311993,340,0.0003,-0.006374745796165371,0.2,0.00559433,0.013430741000775015
-4.86,294912,640.53,132,36,2219,0.8702600002288818,0.05889892578125,-1.8396999752148986,-0.0010020327754318714,350,0.0003,-0.0071983709813139285,0.2,0.006241382,0.013605564253339253
-4.84,303104,630.36,136,37,2219,0.8784457594156265,0.05582275390625,-1.83823257163167,0.0003795584198087454,360,0.0003,-0.0058997378844651395,0.2,0.007111809,0.0118632421554139
-4.82,311296,639.38,140,38,2219,0.8312514573335648,0.04598388671875,-1.8353721269406378,0.029173478484153748,370,0.0003,-0.0052761958118935585,0.2,0.006147516,0.017496935175040564
-4.83,319488,629.05,144,39,2218,0.8555696904659271,0.073828125,-1.8375911436975003,-0.028296492993831635,380,0.0003,-0.008910642551199999,0.2,0.007717541,0.014329827508481685
-4.86,327680,634.94,147,40,2218,0.8732132166624069,0.0465087890625,-1.8432897283695637,-0.006082838401198387,390,0.0003,-0.0056613495744386455,0.2,0.00604741,0.011469779359867972
-4.86,335872,637.22,151,41,2218,0.869582861661911,0.0474365234375,-1.8333666631020606,0.0010609081946313381,400,0.0003,-0.005902351485019608,0.2,0.0061871745,0.011634076253358216
-4.84,344064,642.52,155,42,2218,0.8570270389318466,0.052734375,-1.7979067416861654,-0.0021317042410373688,410,0.0003,-0.007098333054454997,0.2,0.006540675,0.014125375172989152
-4.81,352256,655.01,158,43,2219,0.8567841947078705,0.06544189453125,-1.7692228453233838,-0.006186189595609903,420,0.0003,-0.006798504812104511,0.2,0.0072119236,0.01426135015753971
-4.81,360448,662.93,162,44,2219,0.8626508265733719,0.07120361328125,-1.7581164645962417,0.001193830743432045,430,0.0003,-0.00903085136123991,0.2,0.0070996704,0.014334738541583647
-4.84,368640,659.72,166,45,2219,0.8696203827857971,0.05858154296875,-1.7789696115069091,-0.013531621545553207,440,0.0003,-0.0071754073082047395,0.2,0.006919416,0.01271145228874957
-4.83,376832,664.75,169,46,2219,0.867323249578476,0.04752197265625,-1.7636028327047826,-0.0010540243238210678,450,0.0003,-0.005906931040226482,0.2,0.0053620543,0.01242302848277177
-4.8,385024,666.45,173,47,2218,0.8524461835622787,0.05189208984375,-1.7582899381406605,-0.015995817258954048,460,0.0003,-0.00623523616050079,0.2,0.006375735,0.014397726954302924
-4.78,393216,662.07,177,48,2218,0.8487702161073685,0.0656494140625,-1.7660915223881601,0.008510863408446312,470,0.0003,-0.009479552875563967,0.2,0.00733032,0.014601383465560502
-4.77,401408,652.19,180,49,2218,0.8127434253692627,0.05477294921875,-1.7517233696766197,0.0046695927157998085,480,0.0003,-0.008465492056893708,0.2,0.006988819,0.015335034397867275
-4.8,409600,651.89,184,50,2218,0.8593581169843674,0.07108154296875,-1.746272287517786,-0.013085798360407352,490,0.0003,-0.008014251196800614,0.2,0.0069290344,0.013441768176744518
-4.8,417792,648.02,188,51,2218,0.8491861969232559,0.05074462890625,-1.715726035553962,-0.015441279858350754,500,0.0003,-0.008187777155762887,0.2,0.00644681,0.012174665271959383
-4.77,425984,658.67,191,52,2219,0.8124162405729294,0.07984619140625,-1.708034895081073,-0.005787491798400879,510,0.0003,-0.009539539743309433,0.2,0.0074673467,0.01719266985783179
-4.76,434176,662.38,195,53,2219,0.8460665941238403,0.075,-1.7264194768853485,0.014697021804749966,520,0.0003,-0.009289416777937732,0.2,0.007960428,0.015133255615000962
-4.77,442368,656.64,199,54,2219,0.8376985788345337,0.04755859375,-1.7197674308903514,0.00395443569868803,530,0.0003,-0.007505398579633038,0.2,0.0053711333,0.017138463732590026
-4.77,450560,660.86,202,55,2219,0.822336882352829,0.06728515625,-1.706837887596339,-0.018888909369707108,540,0.0003,-0.010072121970915759,0.2,0.007837001,0.016950994543003618
-4.77,458752,657.71,206,56,2219,0.7795949429273605,0.05618896484375,-1.701436974015087,-0.01175624504685402,550,0.0003,-0.007900357414655446,0.2,0.0067216987,0.018189076026101248
-4.78,466944,666.96,210,57,2219,0.8519751280546188,0.05576171875,-1.6840000024996697,-0.02082373946905136,560,0.0003,-0.0075325149441596295,0.2,0.006646304,0.014528915161281474
-4.74,475136,667.1,214,58,2219,0.8115760982036591,0.079736328125,-1.6691668166778981,-0.026590822264552116,570,0.0003,-0.009797515369155008,0.2,0.0081110485,0.019793784728790342
-4.73,483328,662.94,217,59,2219,0.8116195946931839,0.03973388671875,-1.6819907930679618,-0.008871229365468025,580,0.0003,-0.006905324077342812,0.2,0.0054105865,0.01792876394574705
-4.77,491520,657.9,221,60,2219,0.8516706675291061,0.0621826171875,-1.6363492074422539,-0.024058178067207336,590,0.0003,-0.00850538464674173,0.2,0.0065767267,0.015000591901844018
-4.77,499712,658.7,225,61,2219,0.8365824818611145,0.05875244140625,-1.6384400863200426,-0.021992528811097145,600,0.0003,-0.008127366066582908,0.2,0.006996398,0.013936901504712296
-4.79,507904,647.93,228,62,2220,0.8312556743621826,0.06978759765625,-1.6321165186353028,-0.012167089618742466,610,0.0003,-0.008401463555674126,0.2,0.007687758,0.013403513271623525
-4.8,516096,650.75,232,63,2220,0.8247680962085724,0.06932373046875,-1.6525362842716276,0.027613753452897072,620,0.0003,-0.007506171249588078,0.2,0.007038179,0.014256996894982877
-4.78,524288,659.13,236,64,2220,0.8521680533885956,0.07940673828125,-1.6463973378762602,-0.010687646456062794,630,0.0003,-0.010270034986569953,0.2,0.007913925,0.012699564627473592
-4.83,532480,653.76,239,65,2220,0.812978059053421,0.0602783203125,-1.6263053095899522,-0.014780029654502869,640,0.0003,-0.008636745575677196,0.2,0.00710818,0.015116877072614443
