train/explained_variance,time/total_timesteps,train/n_updates,time/iterations,train/value_loss,time/time_elapsed,train/policy_loss,train/learning_rate,train/entropy_loss,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean
0.7307709455490112,78000,3899,3900,0.056525491178035736,19,-0.13988076150417328,0.0007,-1.2405908107757568,626.33,4055,-4.86
0.9565869644284248,80000,3999,4000,0.0022969457786530256,19,-0.026784097775816917,0.0007,-1.2779914140701294,624.32,4056,-4.86
-0.26046812534332275,82000,4099,4100,0.07458370178937912,20,0.23982016742229462,0.0007,-1.0940498113632202,626.39,4056,-4.86
0.9330526366829872,84000,4199,4200,0.003793234471231699,20,0.06159726530313492,0.0007,-1.3880287408828735,622.83,4054,-4.86
0.9797726217657328,86000,4299,4300,0.0007449029944837093,21,-0.02795582078397274,0.0007,-1.6270358562469482,618.89,4051,-4.87
0.9274163171648979,88000,4399,4400,0.0010493103181943297,21,-0.01248987764120102,0.0007,-1.2398208379745483,617.33,4052,-4.87
0.9986405503004789,90000,4499,4500,0.00021027745970059186,22,0.013247177004814148,0.0007,-1.417597770690918,624.54,4057,-4.86
0.9824435673654079,92000,4599,4600,0.0009527945658192039,22,-0.013384987600147724,0.0007,-1.4460232257843018,622.8,4058,-4.86
0.9981529589276761,94000,4699,4700,0.00019510796118993312,23,-0.001741748652420938,0.0007,-1.6000607013702393,627.44,4060,-4.84
0.9925273829139769,96000,4799,4800,0.00023158271505963057,23,-0.007577855139970779,0.0007,-1.3084303140640259,625.97,4061,-4.84
0.9748808238655329,98000,4899,4900,0.0003268666041549295,24,-0.006188377272337675,0.0007,-1.736480951309204,629.04,4062,-4.84
0.9947905712760985,100000,4999,5000,0.00035404801019467413,24,0.0017000839579850435,0.0007,-1.261060357093811,629.78,4062,-4.84
0.8957590609788895,102000,5099,5100,0.0014584509190171957,25,0.010790519416332245,0.0007,-1.6944204568862915,628.13,4064,-4.85
0.9802967812865973,104000,5199,5200,0.0005302598583512008,25,-0.009938901290297508,0.0007,-1.5853536128997803,627.22,4064,-4.85
0.9916614126414061,106000,5299,5300,0.000566070550121367,26,-0.02107546105980873,0.0007,-1.7708427906036377,630.73,4066,-4.85
0.9879884719848633,108000,5399,5400,0.00040699788951314986,26,0.001740825711749494,0.0007,-1.8292986154556274,632.83,4068,-4.85
0.9144526869058609,110000,5499,5500,0.0005733222933486104,27,0.014130568131804466,0.0007,-1.4323314428329468,631.88,4068,-4.85
0.9888130920007825,112000,5599,5600,0.00034956837771460414,27,-0.013175196945667267,0.0007,-1.2899458408355713,634.26,4068,-4.83
0.6424084901809692,114000,5699,5700,0.2235184609889984,28,-0.2945314645767212,0.0007,-1.5007339715957642,630.85,4070,-4.83
0.9970828217919916,116000,5799,5800,0.0002904526481870562,28,0.00938611850142479,0.0007,-1.2696982622146606,630.98,4071,-4.83
0.9749843180179596,118000,5899,5900,0.0017808908596634865,29,-0.0230904258787632,0.0007,-1.3269985914230347,626.89,4068,-4.84
0.7842822074890137,120000,5999,6000,0.04598240181803703,29,0.0445026271045208,0.0007,-1.31316339969635,629.91,4065,-4.83
0.9944359012879431,122000,6099,6100,0.00035197456600144506,29,-0.002274575177580118,0.0007,-1.2632520198822021,635.55,4067,-4.83
0.997662954730913,124000,6199,6200,0.0001417315797880292,30,0.0032876073382794857,0.0007,-1.1236481666564941,642.58,4068,-4.81
0.9936400046572089,126000,6299,6300,0.0002224096388090402,30,-0.0020132570061832666,0.0007,-1.0044043064117432,643.27,4070,-4.79
0.9903109297156334,128000,6399,6400,0.0003802496357820928,31,-0.002053431700915098,0.0007,-0.813226044178009,642.43,4070,-4.79
0.9695083722472191,130000,6499,6500,0.0005558356060646474,31,-0.008862092159688473,0.0007,-0.9597393870353699,639.91,4070,-4.78
0.9930957299657166,132000,6599,6600,0.0005435185739770532,32,-0.005865192506462336,0.0007,-0.9995686411857605,640.89,4072,-4.78
0.9919926952570677,134000,6699,6700,0.0005398145876824856,32,0.018278818577528,0.0007,-1.1199321746826172,641.83,4071,-4.79
0.9880408914759755,136000,6799,6800,0.0006531441467814147,33,-0.020785987377166748,0.0007,-0.8277462124824524,640.65,4071,-4.79
0.9988478376762941,138000,6899,6900,0.0004635280347429216,33,0.02050229161977768,0.0007,-0.9958591461181641,637.96,4070,-4.79
0.9842100739479065,140000,6999,7000,0.00040818267734721303,34,-0.010418561287224293,0.0007,-0.6463943719863892,636.42,4071,-4.79
0.9962106202729046,142000,7099,7100,9.779593528946862e-05,34,0.0013281729770824313,0.0007,-0.6284337043762207,638.31,4072,-4.79
0.9908501654863358,144000,7199,7200,0.0004356318968348205,35,-0.00792182981967926,0.0007,-0.8598459959030151,641.83,4074,-4.79
0.9424400217831135,146000,7299,7300,0.0002600375155452639,35,0.0031416411511600018,0.0007,-0.9346364140510559,643.36,4074,-4.78
0.9299808144569397,148000,7399,7400,0.0006371644558385015,36,-0.006208666134625673,0.0007,-0.6886305809020996,644.01,4074,-4.78
0.9887359971180558,150000,7499,7500,0.0009783402783796191,36,-0.007329731248319149,0.0007,-0.6064249873161316,644.23,4075,-4.77
0.9917044993489981,152000,7599,7600,0.00023121821868699044,37,0.0007029935368336737,0.0007,-0.8059576749801636,643.79,4076,-4.77
0.9968544105067849,154000,7699,7700,0.0006083972984924912,37,-0.005331568419933319,0.0007,-0.6092506647109985,635.82,4075,-4.78
0.9880767520517111,156000,7799,7800,0.0006856672116555274,38,-0.006910002324730158,0.0007,-0.6296521425247192,634.48,4074,-4.78
0.9969828904140741,158000,7899,7900,0.0005837692297063768,38,-0.008257126435637474,0.0007,-0.5790144801139832,636.97,4075,-4.81
0.5308718681335449,160000,7999,8000,0.03870205208659172,39,0.06266643851995468,0.0007,-0.7070425152778625,632.72,4077,-4.81
0.9974467330612242,162000,8099,8100,6.918299186509103e-05,39,0.0009827980538830161,0.0007,-0.7430344820022583,630.74,4078,-4.81
0.9854059144854546,164000,8199,8200,0.00042708561522886157,40,0.003805742831900716,0.0007,-0.7548512816429138,629.09,4079,-4.81
0.9895054250955582,166000,8299,8300,9.633039007894695e-05,40,0.002121675293892622,0.0007,-0.7278552651405334,628.13,4080,-4.81
0.996595217846334,168000,8399,8400,0.00017539123655296862,41,-0.0026092217303812504,0.0007,-0.6099704504013062,628.1,4079,-4.82
0.4529265761375427,170000,8499,8500,0.24286814033985138,41,-0.19696727395057678,0.0007,-0.57037752866745,627.08,4080,-4.81
0.9987043692963198,172000,8599,8600,0.00034841374144889414,42,0.013577845878899097,0.0007,-0.7442828416824341,627.65,4081,-4.82
0.9962214659899473,174000,8699,8700,0.00025452300906181335,42,0.006201928947120905,0.0007,-0.6174675226211548,622.11,4081,-4.84
0.17580747604370117,176000,8799,8800,0.004445490427315235,43,-0.027298802509903908,0.0007,-0.5122921466827393,620.71,4081,-4.85
0.997477613389492,178000,8899,8900,0.0001832768029998988,43,0.002222596202045679,0.0007,-0.8229873776435852,618.23,4082,-4.86
0.9087230786681175,180000,8999,9000,0.005288810469210148,44,-0.00932290218770504,0.0007,-0.6896568536758423,619.23,4082,-4.84
-83.68355560302734,182000,9099,9100,0.02385832369327545,44,0.07729318737983704,0.0007,-0.825893759727478,618.49,4083,-4.85
0.9928526938892901,184000,9199,9200,0.00037278878153301775,45,0.007371911313384771,0.0007,-0.6353701949119568,619.7,4084,-4.86
0.6323212683200836,186000,9299,9300,0.03704749792814255,45,0.0057272897101938725,0.0007,-0.5387276411056519,610.31,4084,-4.88
0.9274927079677582,188000,9399,9400,0.0005594036774709821,46,0.007028582505881786,0.0007,-0.5840679407119751,610.48,4083,-4.89
0.9915492804720998,190000,9499,9500,0.0001700188295217231,46,-0.0030317516066133976,0.0007,-0.7255058288574219,612.15,4081,-4.89
0.993163300678134,192000,9599,9600,0.000702828576322645,47,-0.0026044121477752924,0.0007,-0.6949156522750854,617.06,4082,-4.9
0.6143101453781128,194000,9699,9700,0.036624446511268616,47,0.012616053223609924,0.0007,-0.5672193765640259,612.58,4082,-4.91
0.9922014446929097,196000,9799,9800,0.0003446185146458447,48,-0.0006169539992697537,0.0007,-0.5475541353225708,613.12,4083,-4.91
0.9938995158299804,198000,9899,9900,0.0005214907578192651,48,0.0006357321399264038,0.0007,-0.5295478701591492,618.13,4084,-4.92
0.9979450216051191,200000,9999,10000,0.00044950368464924395,48,0.009856206364929676,0.0007,-0.7077299952507019,618.02,4083,-4.92
0.7922098189592361,202000,10099,10100,0.0063154855743050575,49,-0.011220070533454418,0.0007,-0.6342400312423706,623.4,4083,-4.92
0.9992823082138784,204000,10199,10200,0.00012639079068321735,49,-0.0026639571879059076,0.0007,-0.5846930742263794,616.33,4083,-4.92
0.9972455983515829,206000,10299,10300,0.0002828754368238151,50,-0.0003278508665971458,0.0007,-0.5304759740829468,610.82,4084,-4.93
0.9957828717306256,208000,10399,10400,0.0004425787483341992,50,-7.013136200839654e-05,0.0007,-0.8303747177124023,604.71,4083,-4.93
0.9942468372173607,210000,10499,10500,0.00039831112371757627,51,-0.0037506637163460255,0.0007,-0.812035083770752,610.6,4083,-4.94
0.4449869990348816,212000,10599,10600,0.0007167326984927058,51,-0.002173004671931267,0.0007,-0.7466050386428833,606.66,4082,-4.94
-3.38720703125,214000,10699,10700,0.08227133005857468,52,0.11081423610448837,0.0007,-0.7402575612068176,611.95,4081,-4.93
0.995745531283319,216000,10799,10800,0.0001258554111700505,52,-0.010569639503955841,0.0007,-0.6812185049057007,614.67,4080,-4.93
0.9932036367245018,218000,10899,10900,0.0006574374274350703,53,-0.01266421191394329,0.0007,-0.8080825805664062,618.29,4080,-4.92
-0.11440515518188477,220000,10999,11000,0.03203630819916725,53,0.09387010335922241,0.0007,-0.86152184009552,612.96,4080,-4.9
0.5961933434009552,222000,11099,11100,0.024732263758778572,54,0.0008852320024743676,0.0007,-0.7489696145057678,613.48,4081,-4.9
0.999208438792266,224000,11199,11200,3.1424664484802634e-05,54,0.0006261431844905019,0.0007,-0.7046817541122437,614.92,4081,-4.89
0.9965704237110913,226000,11299,11300,0.00016701822460163385,55,-0.001856293878518045,0.0007,-0.8899484872817993,614.53,4081,-4.89
0.9876240668818355,228000,11399,11400,0.0011092845816165209,55,0.005271500907838345,0.0007,-0.8525551557540894,619.59,4082,-4.88
0.9980310304090381,230000,11499,11500,0.00016071779828052968,56,-0.0041948906145989895,0.0007,-1.0121240615844727,619.47,4082,-4.87
0.9878924293443561,232000,11599,11600,0.0004784897028002888,56,-0.017335226759314537,0.0007,-1.0320523977279663,620.57,4082,-4.86
0.7559887617826462,234000,11699,11700,0.026397868990898132,57,-0.08664342015981674,0.0007,-0.9297831654548645,618.4,4082,-4.86
0.9965281779877841,236000,11799,11800,0.00023451854940503836,57,0.013554640114307404,0.0007,-0.9887045621871948,626.73,4083,-4.86
0.9951542685739696,238000,11899,11900,0.00020209870126564056,58,-0.0014817336341366172,0.0007,-0.9292528033256531,627.03,4083,-4.87
0.9891425790265203,240000,11999,12000,0.0008135595126077533,58,-0.00994873233139515,0.0007,-1.132292628288269,628.86,4083,-4.87
0.9983636684482917,242000,12099,12100,0.0001014348235912621,59,0.0037508446257561445,0.0007,-1.0284976959228516,622.7,4083,-4.88
0.9109593480825424,244000,12199,12200,0.003995546139776707,59,0.029303262010216713,0.0007,-1.0354783535003662,622.21,4083,-4.88
0.9731785953044891,246000,12299,12300,0.0003309460880700499,60,-0.014861551113426685,0.0007,-0.7552890181541443,621.34,4084,-4.88
0.9861817993223667,248000,12399,12400,0.00018175884906668216,60,0.0030070566572248936,0.0007,-0.7241758704185486,621.16,4085,-4.87
0.9989402266219258,250000,12499,12500,5.454546771943569e-05,61,-0.004182354547083378,0.0007,-0.670260488986969,622.2,4085,-4.87
0.9870158983394504,252000,12599,12600,0.0008917531813494861,61,-0.00023759817122481763,0.0007,-0.6245812773704529,621.88,4086,-4.87
0.3866152763366699,254000,12699,12700,0.09160421788692474,62,-0.15037843585014343,0.0007,-0.6743954420089722,618.61,4087,-4.87
-1.160860538482666,256000,12799,12800,0.06400377303361893,62,0.04105110839009285,0.0007,-0.6853564977645874,620.96,4087,-4.87
0.9972116763237864,258000,12899,12900,0.00015362471458502114,63,-0.0006745149148628116,0.0007,-0.5268356800079346,618.55,4087,-4.87
0.997152833500877,260000,12999,13000,0.0005041406839154661,63,0.00963561050593853,0.0007,-0.6151723265647888,613.76,4088,-4.84
0.9973748777993023,262000,13099,13100,0.00026749176322482526,64,0.0007151575991883874,0.0007,-0.7149932980537415,613.94,4087,-4.84
0.6189612150192261,264000,13199,13200,0.2307109832763672,64,-0.2897035479545593,0.0007,-0.6080188751220703,612.36,4087,-4.81
0.9938378818333149,266000,13299,13300,0.00018780329264700413,65,0.0008057841914705932,0.0007,-0.45201557874679565,615.4,4085,-4.8
0.9933903836645186,268000,13399,13400,0.00046290442696772516,65,0.004460747819393873,0.0007,-0.4785306453704834,616.87,4086,-4.8
0.9933742838911712,270000,13499,13500,0.0002854423364624381,66,-0.0035426043905317783,0.0007,-0.39331069588661194,621.45,4086,-4.81
0.998170308303088,272000,13599,13600,0.0002939291298389435,66,0.012463761493563652,0.0007,-0.42855772376060486,616.57,4086,-4.8
0.9564889334142208,274000,13699,13700,0.0018284624675288796,67,-0.015202839858829975,0.0007,-0.3336336016654968,617.83,4087,-4.81
0.9979674539063126,276000,13799,13800,0.00019882181368302554,67,0.003830740926787257,0.0007,-0.3542192578315735,611.44,4086,-4.8
0.968450341373682,278000,13899,13900,0.00023633129603695124,68,0.0016841599717736244,0.0007,-0.3337801694869995,609.32,4087,-4.81
0.8900241404771805,280000,13999,14000,0.0018977902363985777,68,0.0027087631169706583,0.0007,-0.34782567620277405,604.56,4086,-4.83
0.4491487145423889,282000,14099,14100,0.04402664676308632,68,0.009358658455312252,0.0007,-0.4038197994232178,605.87,4087,-4.8
0.9881327319890261,284000,14199,14200,0.0005316459573805332,69,0.008895514532923698,0.0007,-0.31688621640205383,606.44,4086,-4.78
0.6272569000720978,286000,14299,14300,0.03444831073284149,69,-0.036640606820583344,0.0007,-0.6036016345024109,602.56,4087,-4.78
0.9918482499197125,288000,14399,14400,0.00014443874533753842,70,-1.9812316168099642e-05,0.0007,-0.39979931712150574,604.38,4087,-4.78
0.1597493290901184,290000,14499,14500,0.0009466650662943721,70,0.003623001975938678,0.0007,-0.567012369632721,595.37,4087,-4.8
0.9984838563250378,292000,14599,14600,0.00016608249279670417,71,0.0006287433207035065,0.0007,-0.34653693437576294,593.75,4087,-4.81
0.9981407485902309,294000,14699,14700,8.381517545785755e-05,71,0.0016299542039632797,0.0007,-0.42108502984046936,589.32,4088,-4.81
0.9986373864812776,296000,14799,14800,0.00011726346565410495,72,0.002059901598840952,0.0007,-0.4587291181087494,588.73,4087,-4.81
0.9959542723372579,298000,14899,14900,0.00031334967934526503,72,0.0023815776221454144,0.0007,-0.3760574758052826,584.89,4087,-4.81
0.9150941073894501,300000,14999,15000,0.0008146811160258949,73,-0.0007265981403179467,0.0007,-0.46205320954322815,586.84,4087,-4.8
0.9910489302128553,302000,15099,15100,0.00014130309864412993,73,-0.0018186172237619758,0.0007,-0.43162623047828674,590.25,4087,-4.79
0.9876305917277932,304000,15199,15200,0.0007445899536833167,74,0.0006782527780160308,0.0007,-0.389287531375885,592.93,4086,-4.78
0.6346698999404907,306000,15299,15300,0.012787587940692902,74,-0.009507101960480213,0.0007,-0.4467094838619232,586.01,4086,-4.79
0.9983170025516301,308000,15399,15400,0.00015082786558195949,75,-2.340801256650593e-05,0.0007,-0.52198326587677,581.52,4086,-4.78
0.9990531347575597,310000,15499,15500,7.517963967984542e-05,75,0.0024409936740994453,0.0007,-0.43735045194625854,578.23,4086,-4.78
0.9569348134100437,312000,15599,15600,0.002393024507910013,76,-0.008965720422565937,0.0007,-0.4324913024902344,577.39,4087,-4.77
0.993758047465235,314000,15699,15700,0.0001656341046327725,76,0.002974949311465025,0.0007,-0.4569472372531891,577.51,4087,-4.76
0.9906818708404899,316000,15799,15800,0.00012552634871099144,77,0.0034037872683256865,0.0007,-0.47181692719459534,575.54,4088,-4.78
0.9948082189075649,318000,15899,15900,0.00040356424869969487,77,-0.0015387386083602905,0.0007,-0.46154481172561646,573.88,4087,-4.79
0.9749330095946789,320000,15999,16000,0.001802360638976097,78,0.013462767004966736,0.0007,-0.5298550724983215,577.89,4087,-4.78
0.998306981404312,322000,16099,16100,0.00013825250789523125,78,0.0001410105760442093,0.0007,-0.5360546708106995,578.01,4086,-4.79
0.5046595335006714,324000,16199,16200,0.04802754148840904,79,0.008911254815757275,0.0007,-0.6543706059455872,576.29,4087,-4.8
0.9835018869489431,326000,16299,16300,0.0015349304303526878,79,-0.01940864324569702,0.0007,-0.8667498826980591,573.34,4086,-4.79
0.9924107124097645,328000,16399,16400,0.0005261660553514957,80,-0.004656299017369747,0.0007,-0.8274151086807251,569.85,4086,-4.78
0.6705336272716522,330000,16499,16500,0.006481839809566736,80,-0.01233223732560873,0.0007,-0.7869360446929932,572.76,4086,-4.79
0.9828457273542881,332000,16599,16600,0.0002019012172240764,81,-0.00013741676229983568,0.0007,-0.6481905579566956,572.98,4085,-4.79
0.6760938465595245,334000,16699,16700,0.03666809946298599,81,0.004612716846168041,0.0007,-0.8053647875785828,573.6,4085,-4.8
0.9723892603069544,336000,16799,16800,0.00020991144992876798,82,-0.0018131729448214173,0.0007,-0.9107505679130554,579.3,4085,-4.77
0.7598217874765396,338000,16899,16900,0.031765252351760864,82,0.00834030844271183,0.0007,-0.7140683531761169,580.43,4084,-4.77
0.978520704433322,340000,16999,17000,0.0009593509021215141,83,-0.0018632274586707354,0.0007,-0.8630567789077759,579.93,4084,-4.8
0.9284403249621391,342000,17099,17100,0.00030503293965011835,83,0.002249813172966242,0.0007,-1.0404694080352783,578.56,4085,-4.83
0.9994528564275242,344000,17199,17200,0.00012105712812626734,84,0.005446580238640308,0.0007,-0.9878531694412231,587.88,4085,-4.82
0.998504368471913,346000,17299,17300,0.0001958640496013686,84,0.01666136458516121,0.0007,-0.9892711639404297,583.11,4086,-4.83
0.993054237216711,348000,17399,17400,0.0004333477409090847,85,-0.004406134132295847,0.0007,-0.7470065355300903,584.39,4086,-4.83
0.9819250702857971,350000,17499,17500,0.0002894347708206624,85,-0.0007008077809587121,0.0007,-0.348885178565979,590.56,4085,-4.84
0.9880509180948138,352000,17599,17600,0.0003401822177693248,86,7.753830141155049e-05,0.0007,-0.33056801557540894,589.66,4086,-4.83
0.9890941027551889,354000,17699,17700,0.00028491838020272553,86,-0.0056916940957307816,0.0007,-0.5692654848098755,591.25,4086,-4.83
0.6791738867759705,356000,17799,17800,0.22597387433052063,87,-0.00683684041723609,0.0007,-0.32345378398895264,587.46,4086,-4.82
0.9482266344130039,358000,17899,17900,0.005700536072254181,87,-0.002202625386416912,0.0007,-0.6544615030288696,596.94,4086,-4.81
0.9856895636767149,360000,17999,18000,0.00045472741476260126,88,-0.002966341795399785,0.0007,-0.45405054092407227,595.45,4086,-4.82
0.9960507359355688,362000,18099,18100,0.0002810770820360631,88,-0.00168358045630157,0.0007,-0.47170376777648926,595.06,4086,-4.84
-1.343245029449463,364000,18199,18200,0.023110000416636467,89,0.00046909289085306227,0.0007,-0.11122479289770126,595.4,4087,-4.85
0.9125780910253525,366000,18299,18300,0.006279169116169214,89,0.0004452697467058897,0.0007,-0.10411031544208527,598.53,4087,-4.84
0.8279096186161041,368000,18399,18400,0.015842510387301445,90,-0.0011678851442411542,0.0007,-0.13698025047779083,598.62,4088,-4.85
0.4301668405532837,370000,18499,18500,0.019245874136686325,90,0.0002903136773966253,0.0007,-0.08124294131994247,600.57,4088,-4.84
0.9891946082934737,372000,18599,18600,0.00024248035333584994,90,0.00309695303440094,0.0007,-0.14277878403663635,603.16,4088,-4.84
0.674379825592041,374000,18699,18700,0.22505450248718262,91,-0.0015497601125389338,0.0007,-0.08926863223314285,600.32,4088,-4.85
0.9804437179118395,376000,18799,18800,0.0011039951350539923,91,-0.00023590473574586213,0.0007,-0.07590906322002411,602.34,4087,-4.85
0.979039316996932,378000,18899,18900,0.0013994902838021517,92,-0.00015890119539108127,0.0007,-0.14368252456188202,605.28,4087,-4.83
0.9968107074964792,380000,18999,19000,0.00018441336578689516,92,0.001108997268602252,0.0007,-0.09301110357046127,606.71,4087,-4.84
0.998907245695591,382000,19099,19100,8.027855074033141e-05,93,8.601976151112467e-05,0.0007,-0.08709739148616791,603.4,4087,-4.85
0.8152652084827423,384000,19199,19200,0.035605479031801224,93,-9.806562593439594e-05,0.0007,-0.13326814770698547,601.73,4088,-4.86
0.9946860037744045,386000,19299,19300,0.00013019642210565507,94,0.00011210751108592376,0.0007,-0.09929220378398895,601.51,4088,-4.87
0.9957175394520164,388000,19399,19400,5.715182487620041e-05,94,7.554827607236803e-05,0.0007,-0.19587019085884094,606.58,4088,-4.88
0.9995449442940298,390000,19499,19500,3.1928138923831284e-05,95,0.001467471127398312,0.0007,-0.22815680503845215,607.7,4088,-4.88
0.9905462320894003,392000,19599,19600,0.00019151021842844784,95,-1.4007454751663317e-07,0.0007,-0.20173044502735138,607.9,4088,-4.88
0.9884517975151539,394000,19699,19700,0.000476198794785887,96,-0.000144181220093742,0.0007,-0.17193683981895447,611.82,4088,-4.87
0.9250094667077065,396000,19799,19800,0.002820562105625868,96,-0.00028805993497371674,0.0007,-0.1888127326965332,607.74,4089,-4.87
0.6919654607772827,398000,19899,19900,0.02551472745835781,97,-0.00045365249388851225,0.0007,-0.32365790009498596,605.31,4089,-4.89
-0.7366423606872559,400000,19999,20000,0.006713549606502056,97,0.022002393379807472,0.0007,-0.4046524167060852,608.06,4087,-4.89
0.9993949024938047,402000,20099,20100,0.00015158599126152694,98,0.00441463477909565,0.0007,-0.49424585700035095,608.19,4086,-4.87
0.9908322151750326,404000,20199,20200,0.0013723766896873713,98,0.004800471942871809,0.0007,-0.35104894638061523,602.21,4085,-4.86
0.998304083594121,406000,20299,20300,0.00015820434782654047,99,0.0051000965759158134,0.0007,-0.2871633768081665,605.25,4083,-4.86
0.9535688199102879,408000,20399,20400,0.002926687942817807,99,0.008825990371406078,0.0007,-0.23626211285591125,603.54,4083,-4.86
